precinct_split_id,electoral_district_id
710026626,330004837
710026626,330004838
710026626,33002350
710026626,33002383
710026626,33002390
710026626,33002407
710026810,330004745
710026810,330004746
710026810,330004747
710026810,330004801
710026810,330004802
710026810,330004805
710026810,330004806
710026810,330004814
710026810,330004817
710026810,330004818
710026810,330004822
710026810,330004825
710026810,330004830
710026810,330004834
710026810,330004837
710026810,330004838
710026810,33002350
710026810,33002383
710026810,33002390
710026810,33002407
710026813,330004745
710026813,330004746
710026813,330004747
710026813,330004801
710026813,330004802
710026813,330004805
710026813,330004806
710026813,330004814
710026813,330004817
710026813,330004818
710026813,330004822
710026813,330004825
710026813,330004830
710026813,330004834
710026813,330004837
710026813,330004838
710026813,33002350
710026813,33002383
710026813,33002390
710026813,33002407
710026861,330004745
710026861,330004746
710026861,330004747
710026861,330004801
710026861,330004802
710026861,330004805
710026861,330004806
710026861,330004814
710026861,330004817
710026861,330004818
710026861,330004822
710026861,330004825
710026861,330004830
710026861,330004834
710026861,330004837
710026861,330004838
710026861,33002350
710026861,33002383
710026861,33002390
710026861,33002407
710027562,330004745
710027562,330004746
710027562,330004747
710027562,330004801
710027562,330004802
710027562,330004805
710027562,330004806
710027562,330004814
710027562,330004817
710027562,330004818
710027562,330004822
710027562,330004825
710027562,330004830
710027562,330004834
710027562,330004837
710027562,330004838
710027562,33002350
710027562,33002383
710027562,33002390
710027562,33002407
710027831,330004745
710027831,330004746
710027831,330004747
710027831,330004801
710027831,330004802
710027831,330004805
710027831,330004806
710027831,330004814
710027831,330004817
710027831,330004818
710027831,330004822
710027831,330004825
710027831,330004830
710027831,330004834
710027831,330004837
710027831,330004838
710027831,33002350
710027831,33002383
710027831,33002390
710027831,33002407
71002879,330004745
71002879,330004746
71002879,330004747
71002879,330004801
71002879,330004802
71002879,330004805
71002879,330004806
71002879,330004814
71002879,330004817
71002879,330004818
71002879,330004822
71002879,330004825
71002879,330004830
71002879,330004834
71002879,330004837
71002879,330004838
71002879,33002350
71002879,33002383
71002879,33002390
71002879,33002407
710031392,330004745
710031392,330004746
710031392,330004747
710031392,330004801
710031392,330004802
710031392,330004805
710031392,330004806
710031392,330004814
710031392,330004817
710031392,330004818
710031392,330004822
710031392,330004825
710031392,330004830
710031392,330004834
710031392,330004837
710031392,330004838
710031392,33003304
710031392,33003341
710031392,33003347
710031769,330004745
710031769,330004746
710031769,330004747
710031769,330004801
710031769,330004802
710031769,330004805
710031769,330004806
710031769,330004814
710031769,330004817
710031769,330004818
710031769,330004822
710031769,330004825
710031769,330004830
710031769,330004834
710031769,330004837
710031769,330004838
710031769,33003304
710031769,33003341
710031769,33003347
710031771,330004745
710031771,330004746
710031771,330004747
710031771,330004801
710031771,330004802
710031771,330004805
710031771,330004806
710031771,330004814
710031771,330004817
710031771,330004818
710031771,330004822
710031771,330004825
710031771,330004830
710031771,330004834
710031771,330004837
710031771,330004838
710031771,33003304
710031771,33003341
710031771,33003347
710031898,330004745
710031898,330004746
710031898,330004747
710031898,330004801
710031898,330004802
710031898,330004805
710031898,330004806
710031898,330004814
710031898,330004817
710031898,330004818
710031898,330004822
710031898,330004825
710031898,330004830
710031898,330004834
710031898,330004837
710031898,330004838
710031898,33003304
710031898,33003341
710031898,33003347
710032001,330004745
710032001,330004746
710032001,330004747
710032001,330004801
710032001,330004802
710032001,330004805
710032001,330004806
710032001,330004814
710032001,330004817
710032001,330004818
710032001,330004822
710032001,330004825
710032001,330004830
710032001,330004834
710032001,330004837
710032001,330004838
710032001,33003304
710032001,33003341
710032001,33003347
710032172,330004745
710032172,330004746
710032172,330004747
710032172,330004801
710032172,330004802
710032172,330004805
710032172,330004806
710032172,330004814
710032172,330004817
710032172,330004818
710032172,330004822
710032172,330004825
710032172,330004830
710032172,330004834
710032172,330004837
710032172,330004838
710032172,33003304
710032172,33003341
710032172,33003347
710032297,330004745
710032297,330004746
710032297,330004747
710032297,330004801
710032297,330004802
710032297,330004805
710032297,330004806
710032297,330004814
710032297,330004817
710032297,330004818
710032297,330004822
710032297,330004825
710032297,330004830
710032297,330004834
710032297,330004837
710032297,330004838
710032297,33003304
710032297,33003341
710032297,33003347
710032620,330004745
710032620,330004746
710032620,330004747
710032620,330004801
710032620,330004802
710032620,330004805
710032620,330004806
710032620,330004814
710032620,330004817
710032620,330004818
710032620,330004822
710032620,330004825
710032620,330004830
710032620,330004834
710032620,330004837
710032620,330004838
710032620,33003304
710032620,33003341
710032620,33003347
710032867,330004745
710032867,330004746
710032867,330004747
710032867,330004801
710032867,330004802
710032867,330004805
710032867,330004806
710032867,330004814
710032867,330004817
710032867,330004818
710032867,330004822
710032867,330004825
710032867,330004830
710032867,330004834
710032867,330004837
710032867,330004838
710032867,33003304
710032867,33003341
710032867,33003347
710032892,330004745
710032892,330004746
710032892,330004747
710032892,330004801
710032892,330004802
710032892,330004805
710032892,330004806
710032892,330004814
710032892,330004817
710032892,330004818
710032892,330004822
710032892,330004825
710032892,330004830
710032892,330004834
710032892,330004837
710032892,330004838
710032892,33003304
710032892,33003341
710032892,33003347
710033536,330004745
710033536,330004746
710033536,330004747
710033536,330004801
710033536,330004802
710033536,330004805
710033536,330004806
710033536,330004814
710033536,330004817
710033536,330004818
710033536,330004822
710033536,330004825
710033536,330004830
710033536,330004834
710033536,330004837
710033536,330004838
710033536,33003304
710033536,33003341
710033536,33003347
710033802,330004745
710033802,330004746
710033802,330004747
710033802,330004801
710033802,330004802
710033802,330004805
710033802,330004806
710033802,330004814
710033802,330004817
710033802,330004818
710033802,330004822
710033802,330004825
710033802,330004830
710033802,330004834
710033802,330004837
710033802,330004838
710033802,33003304
710033802,33003341
710033802,33003347
710033896,330004745
710033896,330004746
710033896,330004747
710033896,330004801
710033896,330004802
710033896,330004805
710033896,330004806
710033896,330004814
710033896,330004817
710033896,330004818
710033896,330004822
710033896,330004825
710033896,330004830
710033896,330004834
710033896,330004837
710033896,330004838
710033896,33003304
710033896,33003341
710033896,33003347
710034362,330004745
710034362,330004746
710034362,330004747
710034362,330004801
710034362,330004802
710034362,330004805
710034362,330004806
710034362,330004814
710034362,330004817
710034362,330004818
710034362,330004822
710034362,330004825
710034362,330004830
710034362,330004834
710034362,330004837
710034362,330004838
710034362,33003304
710034362,33003341
710034362,33003347
710034373,330004745
710034373,330004746
710034373,330004747
710034373,330004801
710034373,330004802
710034373,330004805
710034373,330004806
710034373,330004814
710034373,330004817
710034373,330004818
710034373,330004822
710034373,330004825
710034373,330004830
710034373,330004834
710034373,330004837
710034373,330004838
710034373,33003304
710034373,33003341
710034373,33003347
710034430,330004745
710034430,330004746
710034430,330004747
710034430,330004801
710034430,330004802
710034430,330004805
710034430,330004806
710034430,330004814
710034430,330004817
710034430,330004818
710034430,330004822
710034430,330004825
710034430,330004830
710034430,330004834
710034430,330004837
710034430,330004838
710034430,33003304
710034430,33003341
710034430,33003347
710034476,330004745
710034476,330004746
710034476,330004747
710034476,330004801
710034476,330004802
710034476,330004805
710034476,330004806
710034476,330004814
710034476,330004817
710034476,330004818
710034476,330004822
710034476,330004825
710034476,330004830
710034476,330004834
710034476,330004837
710034476,330004838
710034476,33003304
710034476,33003341
710034476,33003347
710034590,330004745
710034590,330004746
710034590,330004747
710034590,330004801
710034590,330004802
710034590,330004805
710034590,330004806
710034590,330004814
710034590,330004817
710034590,330004818
710034590,330004822
710034590,330004825
710034590,330004830
710034590,330004834
710034590,330004837
710034590,330004838
710034590,33003304
710034590,33003341
710034590,33003347
710034855,330004745
710034855,330004746
710034855,330004747
710034855,330004801
710034855,330004802
710034855,330004805
710034855,330004806
710034855,330004814
710034855,330004817
710034855,330004818
710034855,330004822
710034855,330004825
710034855,330004830
710034855,330004834
710034855,330004837
710034855,330004838
710034855,33003304
710034855,33003341
710034855,33003347
71003520,330004745
71003520,330004746
71003520,330004747
71003520,330004801
71003520,330004802
71003520,330004805
71003520,330004806
71003520,330004814
71003520,330004817
71003520,330004818
71003520,330004822
71003520,330004825
71003520,330004830
71003520,330004834
71003520,330004837
71003520,330004838
71003520,33003304
71003520,33003341
71003520,33003347
710036267,330004745
710036267,330004746
710036267,330004747
710036267,330004801
710036267,330004802
710036267,330004805
710036267,330004806
710036267,330004814
710036267,330004817
710036267,330004818
710036267,330004822
710036267,330004825
710036267,330004830
710036267,330004834
710036267,330004837
710036267,330004838
710036267,33003304
710036267,33003341
710036267,33003347
710036361,330004745
710036361,330004746
710036361,330004747
710036361,330004801
710036361,330004802
710036361,330004805
710036361,330004806
710036361,330004814
710036361,330004817
710036361,330004818
710036361,330004822
710036361,330004825
710036361,330004830
710036361,330004834
710036361,330004837
710036361,330004838
710036361,33003304
710036361,33003341
710036361,33003347
710036612,330004745
710036612,330004746
710036612,330004747
710036612,330004801
710036612,330004802
710036612,330004805
710036612,330004806
710036612,330004814
710036612,330004817
710036612,330004818
710036612,330004822
710036612,330004825
710036612,330004830
710036612,330004834
710036612,330004837
710036612,330004838
710036612,33003304
710036612,33003341
710036612,33003347
71003665,330004745
71003665,330004746
71003665,330004747
71003665,330004801
71003665,330004802
71003665,330004805
71003665,330004806
71003665,330004814
71003665,330004817
71003665,330004818
71003665,330004822
71003665,330004825
71003665,330004830
71003665,330004834
71003665,330004837
71003665,330004838
71003665,33003304
71003665,33003341
71003665,33003347
710036658,330004745
710036658,330004746
710036658,330004747
710036658,330004801
710036658,330004802
710036658,330004805
710036658,330004806
710036658,330004814
710036658,330004817
710036658,330004818
710036658,330004822
710036658,330004825
710036658,330004830
710036658,330004834
710036658,330004837
710036658,330004838
710036658,33003304
710036658,33003341
710036658,33003347
710036710,330004745
710036710,330004746
710036710,330004747
710036710,330004801
710036710,330004802
710036710,330004805
710036710,330004806
710036710,330004814
710036710,330004817
710036710,330004818
710036710,330004822
710036710,330004825
710036710,330004830
710036710,330004834
710036710,330004837
710036710,330004838
710036710,33003304
710036710,33003341
710036710,33003347
71003689,330004745
71003689,330004746
71003689,330004747
71003689,330004801
71003689,330004802
71003689,330004805
71003689,330004806
71003689,330004814
71003689,330004817
71003689,330004818
71003689,330004822
71003689,330004825
71003689,330004830
71003689,330004834
71003689,330004837
71003689,330004838
71003689,33003304
71003689,33003341
71003689,33003347
710037093,330004745
710037093,330004746
710037093,330004747
710037093,330004801
710037093,330004802
710037093,330004805
710037093,330004806
710037093,330004814
710037093,330004817
710037093,330004818
710037093,330004822
710037093,330004825
710037093,330004830
710037093,330004834
710037093,330004837
710037093,330004838
710037093,33003304
710037093,33003341
710037093,33003347
710037469,330004745
710037469,330004746
710037469,330004747
710037469,330004801
710037469,330004802
710037469,330004805
710037469,330004806
710037469,330004814
710037469,330004817
710037469,330004818
710037469,330004822
710037469,330004825
710037469,330004830
710037469,330004834
710037469,330004837
710037469,330004838
710037469,33003304
710037469,33003341
710037469,33003347
710038054,330004745
710038054,330004746
710038054,330004747
710038054,330004801
710038054,330004802
710038054,330004805
710038054,330004806
710038054,330004814
710038054,330004817
710038054,330004818
710038054,330004822
710038054,330004825
710038054,330004830
710038054,330004834
710038054,330004837
710038054,330004838
710038054,33003304
710038054,33003341
710038054,33003347
710038235,330004745
710038235,330004746
710038235,330004747
710038235,330004801
710038235,330004802
710038235,330004805
710038235,330004806
710038235,330004814
710038235,330004817
710038235,330004818
710038235,330004822
710038235,330004825
710038235,330004830
710038235,330004834
710038235,330004837
710038235,330004838
710038235,33003304
710038235,33003341
710038235,33003347
710038312,330004745
710038312,330004746
710038312,330004747
710038312,330004801
710038312,330004802
710038312,330004805
710038312,330004806
710038312,330004814
710038312,330004817
710038312,330004818
710038312,330004822
710038312,330004825
710038312,330004830
710038312,330004834
710038312,330004837
710038312,330004838
710038312,33003304
710038312,33003341
710038312,33003347
710038358,330004745
710038358,330004746
710038358,330004747
710038358,330004801
710038358,330004802
710038358,330004805
710038358,330004806
710038358,330004814
710038358,330004817
710038358,330004818
710038358,330004822
710038358,330004825
710038358,330004830
710038358,330004834
710038358,330004837
710038358,330004838
710038358,33003304
710038358,33003341
710038358,33003347
710038371,330004745
710038371,330004746
710038371,330004747
710038371,330004801
710038371,330004802
710038371,330004805
710038371,330004806
710038371,330004814
710038371,330004817
710038371,330004818
710038371,330004822
710038371,330004825
710038371,330004830
710038371,330004834
710038371,330004837
710038371,330004838
710038371,33003304
710038371,33003341
710038371,33003347
7100385,330004745
7100385,330004746
7100385,330004747
7100385,330004801
7100385,330004802
7100385,330004805
7100385,330004806
7100385,330004814
7100385,330004817
7100385,330004818
7100385,330004822
7100385,330004825
7100385,330004830
7100385,330004834
7100385,330004837
7100385,330004838
7100385,33003304
7100385,33003341
7100385,33003347
710038521,330004745
710038521,330004746
710038521,330004747
710038521,330004801
710038521,330004802
710038521,330004805
710038521,330004806
710038521,330004814
710038521,330004817
710038521,330004818
710038521,330004822
710038521,330004825
710038521,330004830
710038521,330004834
710038521,330004837
710038521,330004838
710038521,33003304
710038521,33003341
710038521,33003347
